"PRODUCT_ID";"TIME_ID";"CUSTOMER_ID";"PROMOTION_ID";"STORE_ID";"STORE_SALES";"STORE_COST";"UNIT_SALES"
758;553;5786;1006;13;6,38;2,9348;2
758;574;1245;478;17;9,57;4,4022;3
758;574;9648;993;13;9,57;3,7323;3
758;579;9315;516;7;12,76;4,8488;4
758;580;7123;1859;24;6,38;2,9348;2
758;593;1216;1307;17;9,57;3,828;3
758;594;4925;1228;16;9,57;3,0624;3
758;597;3878;1848;3;9,57;4,0194;3
758;610;7569;992;13;9,57;2,9667;3
758;615;6517;1456;7;9,57;3,7323;3
758;617;6781;247;15;6,38;2,233;2
758;619;1274;519;6;9,57;3,6366;3
758;619;1957;1020;13;12,76;6,1248;4
758;621;7468;1072;14;6,38;3,0624;2
758;629;3921;1783;23;9,57;4,2108;3
758;632;2587;1231;16;9,57;3,828;3
758;660;4858;1404;17;9,57;3,4452;3
758;662;378;1233;16;6,38;2,8072;2
758;683;5647;1510;15;6,38;2,1054;2
758;685;481;1547;24;12,76;5,8696;4
758;696;3586;1430;11;9,57;4,3065;3
758;696;9494;1475;6;9,57;4,785;3
758;697;4954;854;11;12,76;3,9556;4
758;698;1141;374;11;9,57;4,785;3
758;711;6526;410;13;9,57;4,0194;3
758;718;9668;919;13;6,38;1,9778;2
758;724;5552;767;14;9,57;4,785;3
758;728;7207;1646;13;9,57;3,9237;3
759;369;9063;1765;23;5,67;1,7577;3
759;395;5164;108;2;3,78;1,1718;2
759;400;1808;1846;24;5,67;2,3247;3
759;401;4282;182;15;5,67;2,7783;3
759;405;3882;1776;13;3,78;1,3608;2
759;409;6799;1294;17;7,56;2,5704;4
759;411;5158;188;3;7,56;2,7216;4
759;412;9612;1136;15;3,78;1,2852;2
759;416;5026;1752;17;5,67;2,1546;3
759;416;7268;307;15;7,56;2,8728;4
759;424;6321;1058;14;1,89;0,6237;1
759;443;2921;1095;16;3,78;1,4742;2
759;458;8914;1517;15;7,56;3,5532;4
759;463;7580;144;17;3,78;1,2474;2
759;469;614;1449;17;5,67;2,4948;3
759;494;9245;1142;15;3,78;1,512;2
759;497;5451;826;11;5,67;2,835;3
759;501;1696;1808;22;1,89;0,8316;1
759;508;3215;1143;15;5,67;1,8144;3
759;512;3593;752;3;3,78;1,4364;2
759;520;8663;124;13;7,56;2,8728;4
759;534;7721;803;13;7,56;2,4192;4
759;550;4282;1810;15;5,67;2,3247;3
759;552;5192;514;7;3,78;1,7766;2
759;557;6566;664;7;5,67;2,6649;3
759;574;3548;1683;13;7,56;3,1752;4
759;583;89;831;6;7,56;3,5532;4
759;585;7625;1815;7;5,67;2,1546;3
759;591;4868;1593;16;3,78;1,4742;2
759;593;9742;1070;14;1,89;0,8316;1
759;594;378;1228;16;5,67;2,4948;3
759;596;923;1131;15;7,56;3,5532;4
759;600;4273;743;11;7,56;3,402;4
759;604;7035;1839;6;3,78;1,8144;2
759;615;1783;833;24;7,56;3,1752;4
759;622;294;1740;24;7,56;2,9484;4
759;632;1528;1231;16;5,67;1,9278;3
759;636;9885;1152;15;3,78;1,512;2
759;641;4482;1449;24;5,67;1,9278;3
759;641;9401;1030;13;7,56;3,1752;4
759;656;5592;1250;16;5,67;2,7216;3
759;663;3480;522;6;5,67;2,2113;3
759;683;6889;157;15;7,56;3,0996;4
759;695;6352;608;13;5,67;2,7216;3
759;697;2568;350;11;5,67;1,8711;3
759;704;9998;641;7;5,67;2,4948;3
759;711;1034;31;24;7,56;3,7044;4
759;711;2648;78;24;3,78;1,6254;2
759;721;7831;401;17;5,67;1,9845;3
759;722;7920;1026;17;3,78;1,701;2
759;728;1633;463;3;7,56;2,3436;4
760;373;6713;58;13;7,48;3,6652;4
760;382;6372;1292;17;7,48;3,0668;4
760;382;6854;1292;17;7,48;2,4684;4
760;387;4711;536;3;5,61;2,4123;3
760;389;6079;976;13;5,61;2,5245;3
760;395;10140;1293;17;3,74;1,4586;2
760;400;1841;330;15;5,61;2,4684;3
760;409;7930;820;11;7,48;3,2912;4
760;416;2382;1875;15;5,61;2,6928;3
760;416;4657;742;17;5,61;1,7391;3
760;417;1582;1725;11;5,61;2,4684;3
760;420;6414;755;24;5,61;2,4684;3
760;427;7365;980;13;3,74;1,683;2
760;428;4443;821;11;5,61;2,1879;3
760;430;5814;7;15;7,48;3,5904;4
760;438;2588;666;23;7,48;3,1416;4
760;442;3941;319;3;7,48;2,4684;4
760;446;1773;385;13;7,48;2,7676;4
760;461;8563;656;7;7,48;3,5156;4
760;463;1872;841;7;5,61;2,4684;3
760;465;4017;1140;15;7,48;2,3188;4
760;469;3462;508;6;3,74;1,1594;2
760;479;448;455;17;3,74;1,5334;2
760;494;5182;1142;15;3,74;1,496;2
760;497;7963;826;11;7,48;3,1416;4
760;515;2587;972;16;5,61;1,683;3
760;520;6367;1448;3;5,61;1,7391;3
760;522;5923;1776;23;7,48;3,5904;4
760;524;6727;1537;15;3,74;1,7952;2
760;561;285;1621;7;3,74;1,309;2
760;567;7570;37;13;5,61;2,3001;3
760;591;2924;201;3;7,48;2,8424;4
760;592;8289;1307;17;5,61;2,3562;3
760;593;2059;1307;17;3,74;1,6456;2
760;610;6932;992;13;7,48;2,9172;4
760;627;5799;1795;15;3,74;1,496;2
760;630;158;793;17;5,61;2,3562;3
760;631;10273;1169;17;7,48;2,618;4
760;632;4968;302;24;3,74;1,3464;2
760;636;1268;836;11;5,61;2,0757;3
760;638;2815;1808;22;1,87;0,7293;1
760;641;1436;1379;14;3,74;1,6456;2
760;654;5899;1485;13;5,61;2,5806;3
760;654;6018;707;11;7,48;3,2164;4
760;654;9728;1796;16;5,61;2,6928;3
760;662;2547;1786;23;3,74;1,2342;2
760;665;4873;1312;17;3,74;1,3464;2
760;677;5063;207;3;3,74;1,3464;2
760;677;7153;207;3;7,48;2,9172;4
760;683;3445;1633;15;7,48;3,5156;4
760;695;7072;75;16;5,61;1,9635;3
760;697;1582;956;11;9,35;2,992;5
760;701;285;1506;6;5,61;2,1879;3
760;707;10182;1055;24;3,74;1,309;2
760;718;6572;1869;24;3,74;1,6456;2
760;721;1533;210;3;3,74;1,496;2
760;724;7920;1010;17;3,74;1,6456;2
761;367;6613;1330;14;1,7;0,578;1
761;368;1730;1062;11;6,8;3,06;4
761;379;5432;629;16;6,8;3,264;4
761;385;976;341;16;5,1;2,499;3
761;386;4015;1795;7;5,1;2,397;3
761;411;9855;504;6;3,4;1,088;2
761;413;288;504;7;5,1;2,448;3
761;446;4722;568;7;3,4;1,666;2
761;447;6208;1021;17;6,8;2,856;4
761;453;6854;740;17;5,1;2,091;3
761;457;8416;1893;11;6,8;3,128;4
761;465;9368;1140;15;6,8;3,264;4
761;471;3243;391;13;5,1;1,989;3
761;478;975;1191;6;5,1;2,142;3
761;479;2783;1056;14;1,7;0,799;1
761;479;8108;1533;17;3,4;1,666;2
761;491;392;984;13;5,1;2,142;3
761;491;5592;148;16;5,1;1,989;3
761;497;4209;187;2;1,7;0,833;1
761;504;6429;688;6;3,4;1,054;2
761;512;4096;1271;3;5,1;1,989;3
761;522;2890;512;7;5,1;2,448;3
761;528;99;653;3;5,1;2,499;3
864;545;6695;545;2;3,26;1,1736;2
864;552;5731;514;7;6,52;2,4124;4
864;557;8154;623;7;6,52;3,0644;4
864;592;4707;833;11;3,26;1,2062;2
864;627;1920;845;6;6,52;2,8688;4
864;643;8669;1481;23;6,52;3,1948;4
864;648;5541;521;7;4,89;2,0049;3
864;660;9495;1565;13;4,89;1,8093;3
864;663;4798;522;6;3,26;1,4018;2
864;666;2896;1051;3;6,52;3,1948;4
864;689;8669;242;23;4,89;1,8582;3
864;691;8730;524;6;3,26;1,141;2
864;692;6866;1314;17;4,89;2,2005;3
864;701;2592;1166;6;4,89;2,2005;3
864;713;892;1475;6;6,52;3,0644;4
864;716;4287;1557;15;6,52;2,7384;4
864;723;4642;1048;15;4,89;2,3961;3
865;368;2829;1765;23;5,58;2,1204;2
865;368;8746;1765;23;8,37;4,1013;3
865;371;2031;1395;15;5,58;2,0088;2
865;377;780;613;13;11,16;4,7988;4
865;377;1916;568;13;8,37;4,1013;3
865;379;8466;1850;17;8,37;3,1806;3
865;383;1962;1845;24;11,16;4,3524;4
865;386;6655;623;11;8,37;3,0969;3
865;393;7927;1773;15;8,37;3,1806;3
865;409;5340;820;11;5,58;2,1762;2
865;416;5026;510;17;8,37;3,4317;3
865;422;3539;1330;17;11,16;4,2408;4
865;424;7702;1216;16;8,37;3,0969;3
865;427;3097;36;7;11,16;4,464;4
865;428;6969;1283;24;13,95;4,3245;5
865;445;5094;1513;14;2,79;1,0323;1
865;446;6012;1550;13;8,37;3,6828;3
865;446;6484;580;22;5,58;2,6226;2
865;446;7182;1442;13;8,37;3,5991;3
865;459;3037;1339;24;8,37;3,348;3
865;469;8406;508;6;8,37;2,6784;3
865;479;2295;1160;17;8,37;2,511;3
865;483;5019;1773;23;5,58;2,6226;2
865;487;4686;1290;7;8,37;3,6828;3
865;489;2863;678;17;8,37;4,0176;3
865;490;4065;619;3;11,16;4,9104;4
865;501;6142;567;24;11,16;4,5756;4
865;513;6729;1605;15;5,58;2,7342;2
865;520;2298;1845;3;11,16;4,5756;4
865;521;6800;1895;24;5,58;2,1204;2
865;531;6835;1316;16;8,37;3,348;3
865;532;6474;1591;15;8,37;3,9339;3
865;533;8887;1782;17;11,16;3,906;4
865;538;8336;1303;17;5,58;2,1204;2
865;539;5668;470;7;8,37;4,185;3
865;550;7721;988;13;8,37;3,348;3
865;553;4649;1478;17;8,37;3,2643;3
865;558;7031;1431;11;8,37;3,8502;3
865;570;6849;1438;7;5,58;2,4552;2
865;576;1785;274;3;5,58;2,0646;2
865;579;8445;516;7;8,37;3,8502;3
865;580;6766;1859;24;8,37;2,7621;3
865;582;8777;199;17;8,37;2,5947;3
865;586;4736;950;13;11,16;3,906;4
865;593;3079;517;7;8,37;3,8502;3
865;595;4259;856;15;8,37;4,0176;3
865;604;4973;747;17;11,16;5,022;4
865;604;8840;1260;17;8,37;2,511;3
865;606;4369;1150;15;11,16;4,6872;4
865;619;1471;91;11;8,37;2,5947;3
865;627;3946;29;6;5,58;2,7342;2
865;629;8311;424;23;8,37;3,9339;3
865;645;9745;105;17;8,37;2,5947;3
865;655;8945;151;23;8,37;3,5991;3
865;661;6490;416;7;8,37;3,6828;3
865;681;8477;1792;3;11,16;4,2408;4
865;686;5956;1256;22;2,79;1,3671;1
865;692;9631;1235;16;8,37;2,7621;3
865;702;369;112;7;8,37;3,2643;3
865;710;8340;471;7;8,37;2,6784;3
865;716;10034;1325;15;5,58;2,3436;2
865;720;4211;842;11;11,16;4,6872;4
865;720;9801;842;11;8,37;3,9339;3
865;721;10033;210;3;8,37;4,1013;3
865;729;6067;456;7;5,58;2,6226;2
866;373;893;86;13;10,38;5,0862;3
866;379;4676;1845;16;13,84;6,0896;4
866;379;6026;386;15;10,38;4,5672;3
866;414;1785;792;3;13,84;6,228;4
866;439;5301;506;6;10,38;5,0862;3
866;439;9085;1138;15;13,84;4,7056;4
866;445;5895;687;17;6,92;3,114;2
866;447;7529;261;17;10,38;4,8786;3
866;460;8399;1712;7;13,84;5,8128;4
866;463;2112;544;17;13,84;5,1208;4
866;466;1235;824;11;10,38;3,3216;3
866;468;739;1772;23;10,38;3,3216;3
866;470;1850;1172;16;10,38;3,9444;3
866;487;7081;614;7;10,38;3,9444;3
866;493;8953;1853;24;17,3;5,363;5
866;495;3577;1171;11;13,84;6,7816;4
866;495;9459;1337;11;17,3;6,92;5
866;514;7557;1109;14;6,92;2,8372;2
866;521;4094;1223;16;6,92;2,2144;2
866;534;1507;1005;15;10,38;4,4634;3
866;539;4541;1137;3;6,92;2,5604;2
866;540;1850;1770;16;10,38;4,0482;3
866;548;527;476;6;10,38;3,3216;3
866;548;4417;535;3;10,38;3,2178;3
866;557;2266;1015;7;10,38;4,2558;3
866;559;4985;1433;23;17,3;6,747;5
866;564;2313;1858;24;10,38;3,114;3
866;574;697;1744;13;10,38;4,2558;3
866;574;819;1084;13;10,38;5,19;3
866;574;3838;1212;17;10,38;5,0862;3
866;591;1141;833;11;10,38;4,5672;3
866;593;5590;1307;17;17,3;8,65;5
866;595;6700;161;15;6,92;3,0448;2
866;610;4330;992;13;10,38;3,8406;3
866;611;9318;342;16;10,38;3,7368;3
866;621;2032;1783;23;10,38;3,3216;3
866;627;10213;261;6;13,84;6,7816;4
866;631;2084;1836;17;10,38;4,7748;3
866;649;9469;1311;17;10,38;5,0862;3
866;655;1548;1160;13;13,84;5,2592;4
866;655;4903;389;3;6,92;2,768;2
866;656;4767;1053;16;10,38;3,5292;3
866;657;3801;104;11;10,38;3,3216;3
866;658;734;71;7;13,84;6,0896;4
866;660;614;1773;17;13,84;5,2592;4
866;665;3231;1312;17;17,3;5,19;5
866;666;9690;1154;15;13,84;4,844;4
866;676;4606;207;3;10,38;4,5672;3
866;677;9276;523;7;10,38;3,3216;3
866;685;7692;1122;24;6,92;3,3908;2
866;686;3928;1405;23;13,84;4,9824;4
866;688;6332;1714;6;6,92;3,0448;2
866;690;899;1077;14;6,92;2,768;2
866;692;7502;1235;16;10,38;3,8406;3
866;707;2664;962;17;13,84;6,228;4
866;725;2448;1306;16;13,84;6,5048;4
866;729;350;969;6;6,92;2,1452;2
867;377;5341;1064;17;5,64;2,4816;3
867;377;7212;1408;24;5,64;2,82;3
867;393;142;190;15;5,64;1,9176;3
867;394;3596;375;11;7,52;3,76;4
867;408;1449;856;23;7,52;2,9328;4
867;423;4423;1007;13;3,76;1,6544;2
867;428;1261;1789;24;5,64;2,0868;3
867;440;5216;1219;3;7,52;2,5568;4
867;446;280;431;13;5,64;2,1432;3
867;447;7556;1140;17;5,64;1,974;3
867;447;9115;249;11;7,52;2,3312;4
867;461;3607;357;7;7,52;3,3088;4
867;470;5968;508;6;3,76;1,5792;2
867;475;4100;211;7;5,64;2,1996;3
867;479;8887;1466;17;7,52;3,6848;4
867;505;424;1092;6;5,64;1,7484;3
867;507;5450;779;24;7,52;2,4816;4
867;520;9851;1331;3;5,64;1,8048;3
867;529;5607;1462;6;5,64;2,256;3
867;534;5999;542;23;5,64;1,7484;3
867;535;1281;197;3;5,64;2,4816;3
867;550;3302;988;13;5,64;2,3124;3
867;575;760;467;3;5,64;2,4816;3
867;593;2787;1307;17;5,64;2,4816;3
867;596;5929;245;15;5,64;2,3124;3
867;600;5616;1551;17;3,76;1,2408;2
867;606;3620;1150;15;5,64;2,7636;3
867;616;4491;1431;24;3,76;1,4664;2
867;617;4137;783;15;5,64;2,3688;3
867;617;6860;1714;7;5,64;2,1432;3
867;625;8746;236;23;3,76;1,4664;2
867;630;5026;193;17;7,52;3,2336;4
867;653;1352;832;17;5,64;1,9176;3
867;654;8356;1346;15;5,64;1,8612;3
867;656;4175;1125;16;5,64;2,0304;3
867;674;4739;294;15;5,64;2,538;3
867;677;3627;207;3;3,76;1,3912;2
867;680;6799;439;17;7,52;2,3312;4
867;687;1659;1071;15;5,64;2,1996;3
867;692;6047;1314;17;5,64;2,0304;3
867;696;8768;1653;11;7,52;2,632;4
867;698;6683;451;17;7,52;3,3088;4
867;705;9505;1544;15;5,64;2,1996;3
867;711;482;728;24;7,52;3,0832;4
868;368;8906;1225;11;14,32;6,1576;4
868;379;5768;907;3;10,74;5,2626;3
868;386;7359;148;13;10,74;4,7256;3
868;387;3020;697;13;10,74;3,8664;3
868;392;2295;634;17;10,74;4,4034;3
868;399;317;1332;15;10,74;3,3294;3
868;399;3692;1214;16;10,74;3,5442;3
868;427;6932;980;13;10,74;5,0478;3
868;435;3540;883;24;7,16;3,0072;2
868;435;4280;1544;6;7,16;2,506;2
868;436;3207;1000;15;10,74;4,6182;3
868;445;8454;835;17;10,74;3,8664;3
868;447;2071;280;11;10,74;4,5108;3
868;454;9734;1297;17;14,32;7,0168;4
868;469;1984;1851;24;14,32;6,8736;4
868;485;6145;1836;15;14,32;5,8712;4
868;489;4597;35;17;14,32;5,1552;4
868;494;5792;1142;15;10,74;4,833;3
868;495;8834;821;7;14,32;5,012;4
868;497;3401;826;11;10,74;5,2626;3
868;501;769;980;16;7,16;2,506;2
868;507;2963;1382;7;7,16;3,2936;2
868;511;4105;1317;3;10,74;3,4368;3
868;515;6204;984;13;14,32;5,5848;4
868;515;8454;954;17;7,16;2,864;2
868;518;5598;1663;24;14,32;5,5848;4
868;523;3529;986;13;14,32;4,8688;4
868;531;4191;888;7;10,74;3,9738;3
868;535;6206;829;11;14,32;5,5848;4
868;549;2378;1225;16;14,32;4,4392;4
868;551;216;1304;17;7,16;3,3652;2
868;553;392;1493;13;7,16;3,0788;2
868;561;43;517;7;10,74;3,6516;3
868;573;6849;851;6;10,74;3,759;3
868;595;771;1329;15;14,32;5,1552;4
868;602;188;505;13;14,32;6,444;4
868;604;3773;1665;17;14,32;6,1576;4
868;607;4998;202;3;10,74;5,2626;3
868;617;955;1783;6;10,74;4,0812;3
868;620;9584;109;13;10,74;4,4034;3
868;629;4810;1065;23;7,16;3,2936;2
868;630;6960;946;17;10,74;4,5108;3
868;632;6074;1557;2;3,58;1,5394;1
868;649;216;1311;17;14,32;5,4416;4
868;649;5305;837;11;10,74;4,296;3
868;653;9976;1512;17;10,74;4,296;3
868;654;274;560;13;14,32;6,8736;4
868;655;5637;852;15;10,74;5,0478;3
868;655;9074;1571;11;14,32;6,7304;4
868;661;2850;1305;3;10,74;5,1552;3
868;704;9943;990;7;14,32;6,8736;4
868;720;5704;1869;24;10,74;4,1886;3
868;721;1024;32;17;10,74;4,5108;3
869;367;3449;1850;6;10,6;3,816;5
869;373;5476;704;13;4,24;2,0352;2
869;386;7522;495;13;6,36;2,862;3
869;409;4626;504;6;6,36;1,9716;3
869;409;9419;820;11;6,36;2,7348;3
869;412;2896;1519;3;6,36;3,1164;3
869;414;5143;1256;17;6,36;2,7984;3
869;435;8275;1026;16;8,48;2,7984;4
869;437;3418;190;3;6,36;2,6712;3
869;446;9495;1029;13;8,48;3,1376;4
869;447;2211;1756;17;10,6;3,816;5
869;447;2835;1262;15;8,48;3,3072;4
869;470;293;1553;22;2,12;0,9964;1
869;471;9040;419;16;6,36;2,3532;3
869;477;6107;725;3;6,36;2,0352;3
869;494;7298;826;11;6,36;2,7348;3
869;497;7434;826;11;6,36;2,4804;3
869;502;4327;388;7;6,36;2,0988;3
869;505;4279;337;6;4,24;2,0352;2
869;518;10031;1546;24;8,48;3,2224;4
869;529;5765;532;7;6,36;2,7348;3
869;537;690;1856;24;6,36;2,4168;3
869;540;7694;1541;13;6,36;2,6076;3
869;553;7915;227;13;6,36;2,6076;3
869;561;7130;1094;24;8,48;3,9008;4
869;567;6087;65;13;6,36;2,9256;3
869;567;6574;538;13;4,24;1,9928;2
869;574;6686;1473;13;8,48;4,1552;4
869;583;89;202;6;8,48;4,1552;4
869;590;3370;608;6;6,36;2,862;3
869;592;226;833;11;6,36;2,0352;3
869;592;2791;833;11;8,48;3,5616;4
869;592;6013;1702;22;4,24;1,8232;2
869;593;3000;1307;17;6,36;2,4804;3
869;595;1389;1000;6;4,24;1,5688;2
869;599;1457;334;24;6,36;2,7348;3
869;600;1963;945;11;8,48;2,7984;4
869;600;6683;1242;17;6,36;2,7348;3
869;607;647;202;3;6,36;2,7984;3
869;612;7386;1552;6;6,36;2,544;3
869;615;4188;1723;7;6,36;2,7984;3
869;623;2507;1549;3;6,36;2,7984;3
869;636;4453;836;11;6,36;2,0352;3
869;645;2511;1125;17;8,48;2,7984;4
869;648;5226;521;7;6,36;3,1164;3
869;649;1547;837;11;6,36;1,9716;3
869;653;3539;420;17;4,24;1,484;2
869;660;2762;1673;13;4,24;1,6536;2
869;672;8676;334;7;10,6;4,134;5
869;672;9570;913;15;6,36;3,18;3
869;680;6313;743;17;4,24;1,8232;2
869;695;4175;882;16;6,36;2,0988;3
869;695;7234;368;16;6,36;2,4168;3
869;703;7750;1157;15;8,48;3,9008;4
869;710;8793;842;7;4,24;1,484;2
869;711;4998;1103;3;8,48;2,7984;4
869;711;8960;1738;3;6,36;2,862;3
869;714;39;869;13;6,36;2,9892;3
869;716;8862;560;11;6,36;2,544;3
869;716;9419;1054;11;6,36;2,9892;3
869;718;3935;1869;24;6,36;3,18;3
869;718;6381;1869;24;6,36;2,6712;3
869;721;7556;1735;17;8,48;4,24;4
869;721;8617;1507;17;4,24;1,3568;2
869;723;5276;18;15;10,6;3,71;5
869;724;4497;1014;17;6,36;2,1624;3
869;724;9187;295;17;8,48;2,968;4
869;727;3746;157;24;6,36;2,6076;3
869;728;5376;60;3;4,24;1,272;2
870;386;7905;1402;13;7,88;2,8368;4
870;394;1332;338;11;9,85;4,8265;5
870;409;6995;820;11;7,88;2,8368;4
870;412;4283;1136;15;7,88;3,94;4
870;413;5289;504;7;5,91;1,8321;3
870;424;3460;821;11;5,91;2,8368;3
870;426;2921;325;16;3,94;1,8518;2
870;438;10067;48;7;5,91;2,364;3
870;444;4618;1850;3;3,94;1,7336;2
870;453;8074;1827;17;5,91;1,9503;3
870;459;2143;1064;17;7,88;2,9156;4
870;460;8694;402;7;3,94;1,6942;2
870;470;2201;320;16;3,94;1,8518;2
870;470;7203;1466;13;5,91;2,0094;3
870;478;5942;214;6;5,91;2,3049;3
870;480;9967;1773;23;7,88;2,9156;4
870;483;240;1328;7;3,94;1,8124;2
870;488;2043;1793;24;3,94;1,8912;2
870;488;6113;538;16;3,94;1,3002;2
870;495;2832;1795;13;7,88;3,0732;4
870;539;8682;804;6;7,88;3,7036;4
870;544;8612;1124;22;1,97;0,7683;1
870;581;5015;121;2;3,94;1,6548;2
870;593;6140;1070;14;3,94;1,8912;2
870;594;6835;1228;16;5,91;1,8321;3
870;595;6567;1196;15;7,88;2,6004;4
870;596;5276;1169;15;3,94;1,379;2
870;605;4938;1482;13;7,88;2,9944;4
870;611;9797;1404;16;7,88;3,0732;4
870;623;8074;12;17;5,91;1,9503;3
870;654;4534;1443;6;5,91;1,773;3
870;673;5038;658;17;5,91;1,773;3
870;679;7370;1212;23;5,91;2,7186;3
870;683;3445;21;15;9,85;4,8265;5
870;686;950;17;13;5,91;2,8959;3
870;687;3060;1496;2;3,94;1,8124;2
870;688;6182;1306;13;7,88;3,0732;4
870;689;8669;144;23;3,94;1,6154;2
870;691;2842;524;6;3,94;1,4184;2
870;702;2241;1359;7;5,91;2,1867;3
870;707;1546;382;24;5,91;2,1867;3
870;711;790;388;13;5,91;1,9503;3
870;721;8742;210;3;3,94;1,6154;2
870;722;3742;1534;11;3,94;1,2608;2
871;387;5433;415;13;10,16;4,2672;4
871;387;7416;678;13;12,7;6,096;5
871;392;9715;1203;17;5,08;2,2352;2
871;395;9752;1293;17;7,62;2,3622;3
871;399;7927;909;15;7,62;2,7432;3
871;408;3019;820;11;7,62;3,048;3
871;412;4096;770;3;10,16;3,9624;4
871;412;9441;1292;14;5,08;2,032;2
871;416;3160;971;17;5,08;1,6256;2
871;416;5341;960;17;7,62;2,4384;3
871;417;3109;1140;11;7,62;2,5908;3
871;418;2437;989;3;7,62;3,048;3
871;436;9310;511;15;10,16;3,4544;4
871;437;1005;190;3;5,08;2,286;2
871;438;8194;355;7;5,08;2,3876;2
871;438;8243;980;13;7,62;2,4384;3
871;445;7141;1083;17;7,62;3,2766;3
871;451;3075;1771;23;7,62;3,6576;3
871;452;9627;1850;24;7,62;3,81;3
871;453;7905;880;13;10,16;3,6576;4
871;458;9110;937;15;7,62;3,5814;3
871;460;3711;1553;3;10,16;4,2672;4
871;465;2469;1140;15;5,08;2,3876;2
871;468;5903;434;13;7,62;3,429;3
871;476;5347;400;6;10,16;4,3688;4
871;483;9275;1685;7;10,16;4,6736;4
871;488;9467;164;11;12,7;4,953;5
871;489;9891;1807;23;10,16;3,556;4
871;513;7510;182;15;7,62;3,1242;3
871;531;4868;504;16;5,08;1,9304;2
871;553;8359;1764;17;10,16;4,4704;4
871;561;7187;1812;7;10,16;3,9624;4
871;570;4351;207;23;15,24;7,4676;6
871;575;625;988;13;7,62;3,6576;3
871;576;3476;716;3;5,08;1,6764;2
871;590;6367;330;3;7,62;2,8194;3
871;591;4175;1840;16;7,62;3,2766;3
871;597;3627;194;3;5,08;2,54;2
871;608;6754;518;7;10,16;3,2512;4
871;616;7340;379;24;7,62;3,5814;3
871;619;3873;223;11;7,62;3,3528;3
871;620;9420;1375;13;7,62;3,2004;3
871;629;7743;1097;3;5,08;2,032;2
871;636;4391;24;16;10,16;3,8608;4
871;641;1209;1682;24;7,62;3,3528;3
871;655;154;89;13;5,08;1,8796;2
871;655;650;1380;11;7,62;3,3528;3
871;666;4460;643;3;5,08;2,0828;2
871;676;3065;207;3;7,62;2,7432;3
871;688;4995;1785;13;5,08;2,286;2
871;692;5174;1235;16;7,62;3,5814;3
871;698;1245;144;17;7,62;2,3622;3
871;698;2636;817;17;7,62;3,5052;3
871;699;9439;1464;22;2,54;0,8382;1
871;711;478;1755;24;7,62;3,3528;3
871;711;6496;180;3;12,7;4,318;5
871;720;5474;1869;24;7,62;2,5146;3
871;720;7731;1793;6;10,16;3,9624;4
523;533;5973;1408;3;3,44;1,2728;2
523;534;4418;844;15;5,16;2,064;3
523;535;3448;197;3;8,6;3,612;5
523;535;3491;1087;16;5,16;1,6512;3
523;535;3627;197;3;5,16;2,064;3
523;538;1984;1856;24;6,88;2,8896;4
523;558;8038;1209;24;5,16;2,3736;3
523;561;4274;700;11;5,16;2,5284;3
523;570;563;1439;15;5,16;2,5284;3
523;570;1800;1451;11;6,88;3,0272;4
523;571;5592;440;16;6,88;2,5456;4
523;584;2716;670;13;3,44;1,4448;2
523;617;2016;1545;15;8,6;3,87;5
523;617;3473;1049;15;6,88;2,6832;4
523;619;2150;519;6;5,16;2,3736;3
523;621;7849;245;3;3,44;1,548;2
523;623;5898;738;3;5,16;1,5996;3
523;632;7236;821;24;8,6;2,924;5
523;642;7565;1252;15;3,44;1,032;2
523;660;9064;788;17;5,16;1,8576;3
523;661;4434;1170;15;3,44;1,1352;2
523;661;5744;1799;3;3,44;1,5824;2
523;666;9276;601;6;5,16;2,2188;3
523;680;7920;1;17;6,88;2,752;4
523;695;465;739;13;6,88;2,064;4
523;701;669;701;6;3,44;1,5136;2
523;703;3236;1157;15;5,16;2,2704;3
523;704;5724;841;11;6,88;3,3712;4
523;707;4029;1264;17;3,44;1,5824;2
523;720;417;1036;6;5,16;2,4768;3
523;721;4239;338;17;6,88;2,6832;4
523;727;6559;1825;3;6,88;3,3712;4
523;727;9016;731;23;6,88;2,8896;4
524;367;3175;881;6;3,48;1,4268;2
524;377;6288;727;13;3,48;1,6008;2
524;380;2396;502;6;3,48;1,4616;2
524;386;352;376;11;5,22;2,088;3
524;386;9728;319;16;5,22;2,2446;3
524;399;3906;1466;15;5,22;1,7226;3
524;402;5388;437;11;5,22;1,566;3
524;402;7331;628;11;5,22;1,9314;3
524;405;3161;1162;13;5,22;1,9314;3
524;414;4884;270;6;5,22;2,0358;3
524;416;1329;840;15;3,48;1,2876;2
524;427;9504;980;13;3,48;1,1484;2
524;428;10064;179;24;3,48;1,7052;2
524;430;5649;1609;2;3,48;1,1136;2
524;441;663;1864;16;6,96;2,1576;4
524;447;8617;525;17;5,22;2,2968;3
524;463;9706;1823;7;5,22;1,7748;3
524;469;4992;508;6;5,22;1,7748;3
524;470;6169;1722;13;5,22;1,6704;3
524;489;4340;1258;17;5,22;1,6182;3
524;490;878;424;3;5,22;2,4534;3
524;491;3567;490;16;3,48;1,2528;2
524;497;1800;826;11;3,48;1,1484;2
524;508;7190;1775;23;6,96;2,3664;4
524;534;3197;1521;23;6,96;3,2016;4
524;538;2712;513;6;3,48;1,6008;2
524;548;1802;472;23;6,96;3,4104;4
524;553;446;1233;13;3,48;1,74;2
